"Id","Data do Sorteio","Coluna 1","Coluna 2","Coluna 3","Coluna 4","Coluna 5","Coluna 6"
"2039","5/10/2018","6","12","22","28","31","44"
"","","","","","","",""
"2040","5/12/2018","6","9","41","54","56","58"
"","","","","","","",""
"2041","5/16/2018","10","12","22","25","42","54"
"","","","","","","",""
"2042","5/19/2018","14","22","29","32","33","35"
"","","","","","","",""
"2043","5/23/2018","21","38","53","56","57","58"
"","","","","","","",""
"2044","5/26/2018","7","14","47","54","56","60"
"","","","","","","",""
"2045","5/30/2018","15","25","27","45","46","50"
"","","","","","","",""
"2046","6/2/2018","3","6","11","27","28","46"
"","","","","","","",""
"2047","6/6/2018","1","18","19","29","44","54"
"","","","","","","",""
"2048","6/9/2018","10","19","26","35","38","39"
"","","","","","","",""
"2049","6/13/2018","10","19","27","31","51","53"
"","","","","","","",""
"2050","6/16/2018","8","31","32","33","38","50"
"","","","","","","",""
"2051","6/20/2018","1","5","6","37","44","53"
"","","","","","","",""
"2052","6/23/2018","50","51","56","57","58","59"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"2053","6/27/2018","12","22","27","37","40","55"
"","","","","","","",""
"2054","6/30/2018","4","7","12","22","26","39"
"","","","","","","",""
"2055","7/3/2018","6","25","35","43","46","53"
"","","","","","","",""
"2056","7/5/2018","18","22","29","34","36","47"
"","","","","","","",""
"2057","7/7/2018","10","13","20","37","38","54"
"","","","","","","",""
"2058","7/11/2018","4","19","23","29","56","59"
"","","","","","","",""
"2059","7/14/2018","4","5","36","40","44","56"
"","","","","","","",""
"2060","7/18/2018","8","9","11","25","39","41"
"","","","","","","",""
"2061","7/21/2018","33","36","40","44","45","54"
"","","","","","","",""
"2062","7/25/2018","8","10","15","23","25","34"
"","","","","","","",""
"2063","7/28/2018","6","10","19","24","25","29"
"","","","","","","",""
"2064","8/1/2018","10","14","36","53","55","60"
"","","","","","","",""
"2065","8/4/2018","4","11","20","30","37","43"
"","","","","","","",""
"2066","8/8/2018","6","25","27","35","45","55"
"","","","","","","",""
"2067","8/11/2018","2","11","13","26","32","59"
"","","","","","","",""
"2068","8/14/2018","3","5","9","40","42","47"
"","","","","","","",""
"2069","8/16/2018","3","17","34","35","40","48"
"","","","","","","",""
"2070","8/18/2018","5","26","27","34","42","48"
"","","","","","","",""
"2071","8/22/2018","24","33","34","35","46","60"
"","","","","","","",""
"2072","8/25/2018","10","12","13","20","22","54"
"","","","","","","",""
"2073","8/29/2018","12","15","18","30","52","55"
"","","","","","","",""
"2074","9/1/2018","8","18","23","37","42","58"
"","","","","","","",""
"","","","","","","",""
"2075","9/5/2018","7","9","23","33","57","59"
"","","","","","","",""
"2076","9/8/2018","5","6","12","15","22","43"
"","","","","","","",""
"2077","9/12/2018","13","16","26","35","37","39"
"","","","","","","",""
"2078","9/15/2018","2","11","15","30","36","39"
"","","","","","","",""
"2079","9/18/2018","1","2","14","37","55","58"
"","","","","","","",""
"2080","9/20/2018","10","22","40","46","55","58"
"","","","","","","",""
"2081","9/22/2018","13","18","35","40","41","42"
"","","","","","","",""
"2082","9/26/2018","6","25","33","42","48","49"
"","","","","","","",""
"2083","9/29/2018","1","18","19","33","56","60"
"","","","","","","",""
"2084","10/3/2018","7","20","26","37","38","39"
"","","","","","","",""
"2085","10/6/2018","12","21","25","37","38","49"
"","","","","","","",""
"2086","10/10/2018","4","35","43","46","47","53"
"","","","","","","",""
"2087","10/13/2018","2","18","19","23","34","53"
"","","","","","","",""
"2088","10/17/2018","3","14","24","27","38","56"
"","","","","","","",""
"2089","10/20/2018","5","10","32","38","48","49"
"","","","","","","",""
"2090","10/23/2018","8","11","18","37","40","51"
"","","","","","","",""
"2091","10/25/2018","10","11","12","37","38","59"
"","","","","","","",""
"2092","10/27/2018","11","13","15","17","22","27"
"","","","","","","",""
"2093","10/31/2018","8","14","27","34","52","54"
"","","","","","","",""
"2094","11/3/2018","4","16","19","31","33","44"
"","","","","","","",""
"2095","11/7/2018","16","29","35","43","49","56"
"","","","","","","",""
"2096","11/10/2018","6","11","13","19","24","51"
"","","","","","","",""
"2097","11/14/2018","9","24","28","45","49","51"
"","","","","","","",""
"2098","11/17/2018","2","8","18","27","38","60"
"","","","","","","",""
"2099","11/21/2018","5","15","20","27","30","58"
"","","","","","","",""
"2100","11/24/2018","1","10","11","13","35","49"
"","","","","","","",""
"2101","11/28/2018","2","8","18","37","56","58"
"","","","","","","",""
"2102","12/1/2018","4","6","17","34","51","57"
"","","","","","","",""
"2103","12/4/2018","3","13","40","44","46","50"
"","","","","","","",""
"2104","12/6/2018","2","10","12","27","45","56"
"","","","","","","",""
"2105","12/8/2018","11","13","16","24","31","46"
"","","","","","","",""
"2106","12/12/2018","3","27","36","39","40","43"
"","","","","","","",""
"2107","12/15/2018","8","38","44","50","56","60"
"","","","","","","",""
"2108","12/18/2018","19","22","29","41","44","59"
"","","","","","","",""
"2109","12/20/2018","4","12","16","34","44","49"
"","","","","","","",""
"2110","12/31/2018","5","10","12","18","25","33"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"2111","1/2/2019","1","41","44","46","54","58"
"","","","","","","",""
"2112","1/5/2019","17","39","43","46","52","53"
"","","","","","","",""
"2113","1/9/2019","11","14","21","25","46","50"
"","","","","","","",""
"2114","1/12/2019","17","25","30","35","42","57"
"","","","","","","",""
"2115","1/15/2019","4","19","27","35","40","44"
"","","","","","","",""
"2116","1/17/2019","1","9","19","21","34","54"
"","","","","","","",""
"2117","1/19/2019","4","28","29","30","43","52"
"","","","","","","",""
"2118","1/23/2019","11","12","20","40","41","46"
"","","","","","","",""
"2119","1/26/2019","19","21","26","31","42","49"
"","","","","","","",""
"2120","1/30/2019","13","20","24","25","38","41"
"","","","","","","",""
"2121","2/2/2019","8","10","17","29","37","40"
"","","","","","","",""
"2122","2/6/2019","3","11","15","21","27","49"
"","","","","","","",""
"2123","2/9/2019","14","15","47","50","56","59"
"","","","","","","",""
"2124","2/13/2019","2","11","20","31","43","47"
"","","","","","","",""
"2125","2/16/2019","1","31","44","46","53","58"
"","","","","","","",""
"2126","2/20/2019","7","12","24","27","39","58"
"","","","","","","",""
"2127","2/23/2019","1","7","28","30","44","46"
"","","","","","","",""
"2128","2/26/2019","11","16","24","46","54","55"
"","","","","","","",""
"2129","2/28/2019","6","12","31","32","46","60"
"","","","","","","",""
"2130","3/2/2019","13","16","36","53","54","55"
"","","","","","","",""
"2131","3/6/2019","2","3","6","18","20","28"
"","","","","","","",""
"2132","3/9/2019","5","18","30","35","39","60"
"","","","","","","",""
"2133","3/13/2019","19","20","26","51","52","57"
"","","","","","","",""
"2134","3/16/2019","6","21","34","46","54","59"
"","","","","","","",""
"2135","3/20/2019","9","23","28","40","48","59"
"","","","","","","",""
"2136","3/23/2019","1","8","11","22","30","35"
"","","","","","","",""
"2137","3/27/2019","1","2","11","12","34","49"
"","","","","","","",""
"2138","3/30/2019","4","13","14","21","30","34"
"","","","","","","",""
"2139","4/3/2019","14","23","29","41","57","58"
"","","","","","","",""
"2140","4/6/2019","17","20","26","36","42","54"
"","","","","","","",""
"2141","4/10/2019","10","11","17","19","37","41"
"","","","","","","",""
"2142","4/13/2019","7","40","44","50","52","57"
"","","","","","","",""
"2143","4/17/2019","2","12","35","51","57","58"
"","","","","","","",""
"2144","4/20/2019","7","16","21","33","55","60"
"","","","","","","",""
"2145","4/24/2019","6","8","28","51","53","59"
"","","","","","","",""
"2146","4/27/2019","16","18","31","39","42","44"
"","","","","","","",""
"2147","5/2/2019","17","19","37","41","42","49"
"","","","","","","",""
"2148","5/4/2019","8","15","32","33","58","59"
"","","","","","","",""
"2149","5/8/2019","21","23","37","44","46","48"
"","","","","","","",""
"2150","5/11/2019","23","24","26","38","42","49"
"","","","","","","",""
"2151","5/15/2019","2","14","18","29","36","38"
"","","","","","","",""
"2152","5/18/2019","26","29","36","49","50","59"
"","","","","","","",""
"2153","5/22/2019","8","13","28","31","32","33"
"","","","","","","",""
"2154","5/25/2019","7","25","41","47","50","53"
"","","","","","","",""
"2155","5/29/2019","2","6","27","37","44","47"
"","","","","","","",""
"2156","6/1/2019","1","6","23","26","39","49"
"","","","","","","",""
"2157","6/5/2019","31","33","34","35","39","48"
"","","","","","","",""
"2158","6/8/2019","9","27","35","45","46","59"
"","","","","","","",""
"2159","6/12/2019","14","26","35","38","45","53"
"","","","","","","",""
"2160","6/15/2019","1","19","46","47","49","53"
"","","","","","","",""
"2161","6/19/2019","8","9","10","24","42","44"
"","","","","","","",""
"2162","6/22/2019","11","16","22","30","34","42"
"","","","","","","",""
"2163","6/26/2019","8","18","20","24","36","45"
"","","","","","","",""
"2164","6/29/2019","16","17","25","47","48","58"
"","","","","","","",""
"2165","7/3/2019","5","37","43","49","54","56"
"","","","","","","",""
"2166","7/6/2019","3","19","34","44","56","58"
"","","","","","","",""
"2167","7/9/2019","27","37","38","43","45","54"
"","","","","","","",""
"2168","7/11/2019","1","4","25","27","29","37"
"","","","","","","",""
"2169","7/13/2019","7","34","45","51","54","59"
"","","","","","","",""
"2170","7/17/2019","10","21","24","36","38","51"
"","","","","","","",""
"2171","7/20/2019","12","13","19","36","44","55"
"","","","","","","",""
"2172","7/24/2019","9","24","28","37","43","57"
"","","","","","","",""
"2173","7/27/2019","2","9","42","44","48","50"
"","","","","","","",""
"2174","7/31/2019","10","15","34","36","56","60"
"","","","","","","",""
"2175","8/3/2019","7","25","32","43","53","55"
"","","","","","","",""
"2176","8/6/2019","8","23","25","39","43","44"
"","","","","","","",""
"2177","8/8/2019","9","11","14","31","48","51"
"","","","","","","",""
"2178","8/10/2019","2","16","21","42","50","56"
"","","","","","","",""
"2179","8/14/2019","2","13","24","35","50","54"
"","","","","","","",""
"2180","8/17/2019","10","12","16","21","28","38"
"","","","","","","",""
"2181","8/21/2019","1","8","19","33","36","48"
"","","","","","","",""
"2182","8/24/2019","19","22","39","46","47","59"
"","","","","","","",""
"2183","8/28/2019","13","26","30","34","43","51"
"","","","","","","",""
"2184","8/31/2019","15","36","45","51","52","59"
"","","","","","","",""
"2185","9/4/2019","9","18","19","22","42","47"
"","","","","","","",""
"2186","9/9/2019","12","18","19","27","41","46"
"","","","","","","",""
"2187","9/11/2019","10","11","16","21","46","50"
"","","","","","","",""
"2188","9/14/2019","2","17","21","28","51","60"
"","","","","","","",""
"2189","9/18/2019","4","11","16","22","29","33"
"","","","","","","",""
"2190","9/21/2019","5","9","20","25","35","53"
"","","","","","","",""
"2191","9/24/2019","4","8","26","33","46","53"
"","","","","","","",""
"2192","9/26/2019","7","16","37","53","57","59"
"","","","","","","",""
"2193","9/28/2019","7","8","22","27","29","42"
"","","","","","","",""
"2194","10/2/2019","8","16","20","21","31","34"
"","","","","","","",""
"2195","10/5/2019","14","24","32","38","46","53"
"","","","","","","",""
"2196","10/9/2019","1","25","27","28","41","56"
"","","","","","","",""
"2197","10/14/2019","3","11","29","35","44","57"
"","","","","","","",""
"2198","10/16/2019","1","11","34","36","44","56"
"","","","","","","",""
"2199","10/19/2019","15","23","30","35","38","44"
"","","","","","","",""
"2200","10/22/2019","11","15","28","36","43","55"
"","","","","","","",""
"2201","10/24/2019","3","13","23","41","49","53"
"","","","","","","",""
"2202","10/26/2019","11","29","37","38","43","60"
"","","","","","","",""
"2203","10/30/2019","17","34","46","49","50","57"
"","","","","","","",""
"2204","11/4/2019","1","28","29","32","35","56"
"","","","","","","",""
"2205","11/6/2019","12","21","28","37","42","57"
"","","","","","","",""
"2206","11/9/2019","6","27","38","42","45","57"
"","","","","","","",""
"2207","11/13/2019","6","10","11","43","53","55"
"","","","","","","",""
"2208","11/16/2019","16","25","30","40","45","49"
"","","","","","","",""
"2209","11/20/2019","22","25","28","32","33","47"
"","","","","","","",""
"2210","11/23/2019","11","17","24","25","33","34"
"","","","","","","",""
"2211","11/27/2019","27","36","40","41","44","54"
"","","","","","","",""
"2212","11/30/2019","23","26","51","52","53","58"
"","","","","","","",""
"2213","12/4/2019","5","7","10","32","46","60"
"","","","","","","",""
"2214","12/7/2019","4","10","18","30","34","47"
"","","","","","","",""
"2215","12/11/2019","1","19","21","23","33","43"
"","","","","","","",""
"2216","12/14/2019","10","24","42","43","48","49"
"","","","","","","",""
"2217","12/17/2019","10","14","16","30","32","36"
"","","","","","","",""
"2218","12/19/2019","6","16","22","38","48","52"
"","","","","","","",""
"2219","12/21/2019","8","28","36","45","57","59"
"","","","","","","",""
"2220","12/31/2019","3","35","38","40","57","58"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"2221","1/4/2020","5","23","34","45","56","57"
"","","","","","","",""
"2222","1/8/2020","13","14","29","30","48","59"
"","","","","","","",""
"2223","1/11/2020","2","26","40","42","49","56"
"","","","","","","",""
"2224","1/15/2020","16","23","32","50","52","58"
"","","","","","","",""
"2225","1/18/2020","1","32","37","44","46","47"
"","","","","","","",""
"2226","1/21/2020","2","4","7","16","30","38"
"","","","","","","",""
"2227","1/23/2020","6","9","12","27","32","57"
"","","","","","","",""
"2228","1/25/2020","9","19","23","32","39","45"
"","","","","","","",""
"2229","1/29/2020","6","11","29","40","41","58"
"","","","","","","",""
"2230","2/1/2020","7","17","26","39","56","60"
"","","","","","","",""
"2231","2/5/2020","4","13","25","40","53","57"
"","","","","","","",""
"2232","2/8/2020","7","8","31","34","38","47"
"","","","","","","",""
"2233","2/12/2020","4","6","32","35","41","45"
"","","","","","","",""
"2234","2/15/2020","4","21","27","29","42","47"
"","","","","","","",""
"2235","2/19/2020","14","18","30","35","55","57"
"","","","","","","",""
"2236","2/22/2020","7","20","38","43","45","53"
"","","","","","","",""
"2237","2/27/2020","11","20","27","28","53","60"
"","","","","","","",""
"","","","","","","",""
"2238","2/29/2020","11","36","45","55","57","58"
"","","","","","","",""
"2239","3/4/2020","7","27","31","39","45","46"
"","","","","","","",""
"2240","3/7/2020","7","9","10","19","25","58"
"","","","","","","",""
"","","","","","","",""
"2241","3/10/2020","1","13","18","26","40","56"
"","","","","","","",""
"2242","3/12/2020","5","9","18","24","25","42"
"","","","","","","",""
"2243","3/14/2020","14","18","28","35","38","54"
"","","","","","","",""
"2244","3/18/2020","3","5","11","34","37","42"
"","","","","","","",""
"2245","3/21/2020","11","14","15","18","33","34"
"","","","","","","",""
"2246","3/25/2020","5","9","24","27","33","46"
"","","","","","","",""
"2247","3/28/2020","1","42","44","47","48","53"
"","","","","","","",""
"2248","4/1/2020","9","15","20","29","30","42"
"","","","","","","",""
"2249","4/4/2020","4","9","31","47","49","53"
"","","","","","","",""
"2250","4/8/2020","27","33","39","52","57","58"
"","","","","","","",""
"2251","4/11/2020","5","15","22","26","54","58"
"","","","","","","",""
"2252","4/15/2020","1","17","30","37","46","50"
"","","","","","","",""
"2253","4/18/2020","31","32","33","39","52","55"
"","","","","","","",""
"2254","4/22/2020","4","9","24","44","47","56"
"","","","","","","",""
"2255","4/25/2020","15","20","39","41","49","57"
"","","","","","","",""
"2256","4/29/2020","9","10","30","37","47","54"
"","","","","","","",""
"2257","5/2/2020","18","21","30","31","34","51"
"","","","","","","",""
"2258","5/5/2020","1","5","7","14","23","26"
"","","","","","","",""
"2259","5/7/2020","20","27","41","54","56","58"
"","","","","","","",""
"2260","5/9/2020","12","14","34","35","37","47"
"","","","","","","",""
"2261","5/13/2020","7","23","26","27","29","51"
"","","","","","","",""
"2262","5/16/2020","7","8","14","23","30","46"
"","","","","","","",""
"2263","5/20/2020","9","24","33","43","49","57"
"","","","","","","",""
"2264","5/23/2020","2","3","8","19","29","37"
"","","","","","","",""
"2265","5/27/2020","14","20","23","39","46","50"
"","","","","","","",""
"2266","5/30/2020","10","23","31","37","58","59"
"","","","","","","",""
"2267","6/3/2020","20","32","33","48","49","53"
"","","","","","","",""
"2268","6/6/2020","4","13","23","28","30","52"
"","","","","","","",""
"2269","6/10/2020","1","11","14","23","29","55"
"","","","","","","",""
"2270","6/13/2020","14","16","38","39","41","48"
"","","","","","","",""
"2271","6/17/2020","6","10","27","28","41","52"
"","","","","","","",""
"2272","6/20/2020","2","5","11","24","41","49"
"","","","","","","",""
"2273","6/24/2020","15","16","20","38","40","58"
"","","","","","","",""
"2274","6/27/2020","8","11","17","33","40","55"
"","","","","","","",""
"2275","7/1/2020","2","4","25","36","50","53"
"","","","","","","",""
"2276","7/4/2020","5","15","18","27","49","57"
"","","","","","","",""
"2277","7/8/2020","10","22","23","37","53","60"
"","","","","","","",""
"2278","7/11/2020","8","17","34","37","43","45"
"","","","","","","",""
"2279","7/14/2020","5","12","14","20","27","28"
"","","","","","","",""
"2280","7/16/2020","28","29","31","50","58","59"
"","","","","","","",""
"2281","7/18/2020","14","27","35","40","50","55"
"","","","","","","",""
"2282","7/22/2020","12","27","30","36","45","52"
"","","","","","","",""
"2283","7/25/2020","4","24","37","43","59","60"
"","","","","","","",""
"2284","7/29/2020","4","10","12","14","36","46"
"","","","","","","",""
"2285","8/1/2020","1","7","10","12","33","42"
"","","","","","","",""
"","","","","","","",""
"2286","8/5/2020","9","21","30","41","42","43"
"","","","","","","",""
"2287","8/8/2020","2","4","6","29","41","56"
"","","","","","","",""
"2288","8/11/2020","2","26","35","39","40","56"
"","","","","","","",""
"2289","8/13/2020","6","9","34","37","38","45"
"","","","","","","",""
"2290","8/15/2020","5","18","36","44","57","60"
"","","","","","","",""
"2291","8/19/2020","12","26","31","36","37","49"
"","","","","","","",""
"2292","8/22/2020","6","16","18","33","42","57"
"","","","","","","",""
"2293","8/26/2020","1","2","10","37","42","48"
"","","","","","","",""
"2294","8/29/2020","9","15","20","33","41","43"
"","","","","","","",""
"2295","9/2/2020","6","13","26","28","35","41"
"","","","","","","",""
"2296","9/5/2020","1","6","21","29","36","59"
"","","","","","","",""
"","","","","","","",""
"2297","9/9/2020","20","22","35","40","41","59"
"","","","","","","",""
"2298","9/12/2020","13","17","21","31","41","49"
"","","","","","","",""
"2299","9/15/2020","2","3","19","40","44","60"
"","","","","","","",""
"2300","9/17/2020","9","21","37","39","43","54"
"","","","","","","",""
"2301","9/19/2020","17","18","35","36","47","52"
"","","","","","","",""
"2302","9/23/2020","18","22","25","27","43","44"
"","","","","","","",""
"2303","9/26/2020","3","7","17","20","48","50"
"","","","","","","",""
"2304","9/30/2020","12","21","29","54","56","57"
"","","","","","","",""
"2305","10/3/2020","7","16","22","38","55","57"
"","","","","","","",""
"2306","10/7/2020","3","19","28","33","57","58"
"","","","","","","",""
"2307","10/10/2020","16","33","38","46","53","55"
"","","","","","","",""
"2308","10/14/2020","9","13","26","38","58","60"
"","","","","","","",""
"2309","10/17/2020","9","11","29","30","33","60"
"","","","","","","",""
"2310","10/20/2020","13","17","28","29","42","53"
"","","","","","","",""
"2311","10/22/2020","3","5","9","35","43","60"
"","","","","","","",""
"2312","10/24/2020","3","27","39","46","47","60"
"","","","","","","",""
"2313","10/28/2020","3","20","26","45","49","58"
"","","","","","","",""
"2314","10/31/2020","6","7","28","42","45","49"
"","","","","","","",""
"2315","11/4/2020","1","10","17","26","30","53"
"","","","","","","",""
"2316","11/7/2020","2","11","43","49","52","56"
"","","","","","","",""
"2317","11/11/2020","3","8","30","33","35","48"
"","","","","","","",""
"2318","11/14/2020","28","44","52","54","58","60"
"","","","","","","",""
"2319","11/18/2020","6","17","25","35","40","49"
"","","","","","","",""
"2320","11/21/2020","6","30","35","39","42","48"
"","","","","","","",""
"2321","11/25/2020","14","25","28","41","43","46"
"","","","","","","",""
"2322","11/28/2020","2","5","10","29","34","41"
"","","","","","","",""
"2323","12/2/2020","20","27","35","39","50","59"
"","","","","","","",""
"2324","12/5/2020","2","16","19","31","43","60"
"","","","","","","",""
"2325","12/8/2020","33","34","37","46","52","60"
"","","","","","","",""
"2326","12/10/2020","10","16","27","34","36","57"
"","","","","","","",""
"2327","12/12/2020","30","37","45","54","57","58"
"","","","","","","",""
"2328","12/16/2020","8","11","14","39","48","53"
"","","","","","","",""
"2329","12/19/2020","12","14","28","42","45","55"
"","","","","","","",""
"","","","","","","",""
"2330","12/31/2020","17","20","22","35","41","42"
"","","","","","","",""
"","","","","","","",""
"2331","1/2/2021","11","13","16","36","53","57"
"","","","","","","",""
"2332","1/6/2021","12","33","35","36","44","52"
"","","","","","","",""
"2333","1/9/2021","9","16","31","41","53","55"
"","","","","","","",""
"2334","1/13/2021","4","13","20","22","25","60"
"","","","","","","",""
"2335","1/16/2021","9","18","23","42","47","49"
"","","","","","","",""
"2336","1/20/2021","8","10","20","27","28","50"
"","","","","","","",""
"2337","1/23/2021","2","9","34","49","51","55"
"","","","","","","",""
"2338","1/26/2021","8","21","23","34","42","47"
"","","","","","","",""
"2339","1/28/2021","4","18","29","47","48","59"
"","","","","","","",""
"2340","1/30/2021","16","21","28","41","49","51"
"","","","","","","",""
"2341","2/3/2021","4","9","31","32","42","46"
"","","","","","","",""
"2342","2/6/2021","17","20","24","27","40","60"
"","","","","","","",""
"2343","2/10/2021","4","31","42","45","49","56"
"","","","","","","",""
"2344","2/13/2021","11","17","25","38","52","57"
"","","","","","","",""
"2345","2/17/2021","7","16","19","22","28","55"
"","","","","","","",""
"2346","2/20/2021","3","4","11","40","42","58"
"","","","","","","",""
"2347","2/24/2021","8","9","17","30","58","60"
"","","","","","","",""
"2348","2/27/2021","2","3","7","48","51","54"
"","","","","","","",""
"2349","3/3/2021","5","10","25","32","49","54"
"","","","","","","",""
"2350","3/6/2021","25","28","29","34","41","45"
";","","","","","","",""
